barrio Sant Gervasi - La Bonanova,8,es,,chalet,700,Sarrià-Sant Gervasi,false,BCN2468,,false,false,,false,false,false,41.4061366,2.1213645,Barcelona,Sant Gervasi - La Bonanova,false,,32,sale,true,true,NaN,2600000.0,5328.0,33743918,chalet,Barcelona,7,false,488.0,good,"Sant Gervasi - La Bonanova, Barcelona",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/ca/86/637729259.jpg,false,https://www.idealista.com/inmueble/33743918/,2020_02_21
barrio Sant Gervasi - La Bonanova,8,es,,chalet,643,Sarrià-Sant Gervasi,false,BCN2468,,false,false,,false,false,false,41.4061366,2.1213645,Barcelona,Sant Gervasi - La Bonanova,false,,32,sale,true,true,,2600000.0,5328.0,33743918,chalet,Barcelona,7,false,488.0,good,"Sant Gervasi - La Bonanova, Barcelona",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/ca/86/637729259.jpg,false,https://www.idealista.com/inmueble/33743918/,2020_10_31
barrio Sant Gervasi - La Bonanova,8,es,,chalet,167,Sarrià-Sant Gervasi,false,BCN2468,,false,false,,false,false,false,41.4061366,2.1213645,Barcelona,Sant Gervasi - La Bonanova,false,,32,sale,true,true,NaN,2600000.0,5328.0,33743918,chalet,Barcelona,7,false,488.0,good,"Sant Gervasi - La Bonanova, Barcelona",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/ca/86/637729259.jpg,false,https://www.idealista.com/inmueble/33743918/,2020_12_04
barrio Sant Gervasi - La Bonanova,8,es,,chalet,579,Sarrià-Sant Gervasi,false,BCN2468,,false,false,,false,false,false,41.4061366,2.1213645,Barcelona,Sant Gervasi - La Bonanova,false,,32,sale,true,true,NaN,2600000.0,5328.0,33743918,chalet,Barcelona,7,false,488.0,good,"Sant Gervasi - La Bonanova, Barcelona",Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/ca/86/637729259.jpg,false,https://www.idealista.com/inmueble/33743918/,2020_12_12
barrio Vallvidrera - El Tibidabo i les Planes,6,es,independantHouse,chalet,2468,Sarrià-Sant Gervasi,false,4207,,true,false,,false,false,true,41.4152481,2.108565,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,25,sale,,,,1850000.0,4868.0,33932885,chalet,Barcelona,6,false,380.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/4e/b1/219456106.jpg,false,https://www.idealista.com/inmueble/33932885/,2020_01_23
barrio Vallvidrera - El Tibidabo i les Planes,6,es,independantHouse,chalet,2364,Sarrià-Sant Gervasi,false,4207,,true,false,,false,false,true,41.4152481,2.108565,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,25,sale,,,,1850000.0,4868.0,33932885,chalet,Barcelona,6,false,380.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/4e/b1/219456106.jpg,false,https://www.idealista.com/inmueble/33932885/,2020_05_25
barrio Vallvidrera - El Tibidabo i les Planes,6,es,independantHouse,chalet,2468,Sarrià-Sant Gervasi,false,4207,,true,false,,false,false,true,41.4152481,2.108565,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,25,sale,,,,1850000.0,4868.0,33932885,chalet,Barcelona,6,false,380.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/4e/b1/219456106.jpg,false,https://www.idealista.com/inmueble/33932885/,2020_06_02
Molins de Rei,3,es,,chalet,1811,,false,LFS4002,,false,false,,false,false,false,41.4262495,2.0350747,Molins de Rei,,false,,35,sale,true,true,,995000.0,1157.0,33974459,chalet,Barcelona,11,false,860.0,renew,Molins de Rei,Chalet,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/35/35/602570739.jpg,false,https://www.idealista.com/inmueble/33974459/,2020_11_07
Camps Blancs - Casablanca - Canons,2,es,independantHouse,chalet,2563,Camps Blancs - Casablanca - Canons,false,A1623,,false,false,,false,false,false,41.3439086,2.0232203,Sant Boi de Llobregat,,false,,25,sale,,,NaN,645000.0,1433.0,34076911,chalet,Barcelona,4,false,450.0,good,"Camps Blancs - Casablanca - Canons, Sant Boi de Llobregat",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/75/cc/157845469.jpg,false,https://www.idealista.com/inmueble/34076911/,2020_05_08
Camps Blancs - Casablanca - Canons,2,es,independantHouse,chalet,2835,Camps Blancs - Casablanca - Canons,false,A1623,,false,false,,false,false,false,41.3439086,2.0232203,Sant Boi de Llobregat,,false,,25,sale,,,NaN,645000.0,1433.0,34076911,chalet,Barcelona,4,false,450.0,good,"Camps Blancs - Casablanca - Canons, Sant Boi de Llobregat",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/75/cc/157845469.jpg,false,https://www.idealista.com/inmueble/34076911/,2020_06_17
