La Plana - Bellsoleig,4,es,independantHouse,chalet,2227,La Plana - Bellsoleig,false,W-008P9S,,false,false,,false,false,false,41.3965092,2.0775478,Sant Just Desvern,,false,,16,sale,true,true,,1500000.0,2283.0,35484870,chalet,Barcelona,6,false,657.0,good,"La Plana - Bellsoleig, Sant Just Desvern",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/d6/67/181560709.jpg,false,https://www.idealista.com/inmueble/35484870/,2020_01_23
Sant Just Desvern,4,es,independantHouse,chalet,3032,,false,W-008P9S,,false,false,,false,false,false,41.3965092,2.0775478,Sant Just Desvern,,false,,16,sale,true,true,NaN,1500000.0,2283.0,35484870,chalet,Barcelona,6,false,657.0,good,Sant Just Desvern,Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/d6/67/181560709.jpg,false,https://www.idealista.com/inmueble/35484870/,2020_08_04
La Plana - Bellsoleig,4,es,independantHouse,chalet,3051,La Plana - Bellsoleig,false,W-008P9S,,false,false,,false,false,false,41.3965092,2.0775478,Sant Just Desvern,,false,,16,sale,true,true,,1500000.0,2283.0,35484870,chalet,Barcelona,6,false,657.0,good,"La Plana - Bellsoleig, Sant Just Desvern",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/d6/67/181560709.jpg,false,https://www.idealista.com/inmueble/35484870/,2020_11_07
barrio Vallvidrera - El Tibidabo i les Planes,6,es,independantHouse,chalet,2453,Sarrià-Sant Gervasi,false,4220,,true,false,,false,false,true,41.4160601,2.1084237,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,29,sale,true,true,,2750000.0,5694.0,36369350,chalet,Barcelona,8,false,483.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/fb/40/214248780.jpg,false,https://www.idealista.com/inmueble/36369350/,2020_01_23
barrio Vallvidrera - El Tibidabo i les Planes,6,es,independantHouse,chalet,2273,Sarrià-Sant Gervasi,false,4220,,true,false,,false,false,true,41.4160601,2.1084237,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,29,sale,true,true,,2750000.0,5694.0,36369350,chalet,Barcelona,8,false,483.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/fb/40/214248780.jpg,false,https://www.idealista.com/inmueble/36369350/,2020_05_25
barrio Vallvidrera - El Tibidabo i les Planes,6,es,independantHouse,chalet,2453,Sarrià-Sant Gervasi,false,4220,,true,false,,false,false,true,41.4160601,2.1084237,Barcelona,Vallvidrera - El Tibidabo i les Planes,false,,29,sale,true,true,,2750000.0,5694.0,36369350,chalet,Barcelona,8,false,483.0,good,"Vallvidrera - El Tibidabo i les Planes, Barcelona",Casa independiente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/fb/40/214248780.jpg,false,https://www.idealista.com/inmueble/36369350/,2020_06_02
barrio Sant Gervasi - Galvany,4,es,,flat,670,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2020_02_07
barrio Sant Gervasi - Galvany,4,es,,flat,183,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2020_07_17
barrio Sant Gervasi - Galvany,4,es,,flat,764,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,NaN,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2020_09_20
barrio Sant Gervasi - Galvany,4,es,,flat,421,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2020_09_28
barrio Sant Gervasi - Galvany,4,es,,flat,774,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,NaN,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2020_11_17
barrio Sant Gervasi - Galvany,4,es,,flat,675,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,NaN,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2020_12_09
barrio Sant Gervasi - Galvany,4,es,,flat,552,Sarrià-Sant Gervasi,true,BCN5443,,false,false,true,true,false,false,41.4005577,2.1385241,Barcelona,Sant Gervasi - Galvany,false,,40,sale,true,true,NaN,1550000.0,5254.0,36370971,flat,Barcelona,5,false,295.0,good,"Sant Gervasi - Galvany, Barcelona",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/9d/ed/762119255.jpg,false,https://www.idealista.com/inmueble/36370971/,2021_02_15
barrio Sant Gervasi - La Bonanova,3,es,terracedHouse,chalet,590,Sarrià-Sant Gervasi,false,,,false,false,,false,false,false,41.4130746,2.124131,Barcelona,Sant Gervasi - La Bonanova,false,,27,sale,true,true,,2960000.0,7590.0,36884379,chalet,Barcelona,5,false,390.0,good,"Sant Gervasi - La Bonanova, Barcelona",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/71/b1/205712638.jpg,false,https://www.idealista.com/inmueble/36884379/,2020_08_12
